Time,Bx_calibrated,By_calibrated,Bz_calibrated,Babs_calibrated
0.033627723,14.040909425064,1.57481057407409,-11.5732327610775,18.2638134673223
0.043627723,13.778409616064,1.40606076407409,-12.7544804710775,18.8281265798647
0.053627723,14.134659425064,1.42481095407409,-12.9232350510775,19.2049131084417
0.063627723,13.947159425064,1.42481095407409,-12.8857365710775,19.0419418458886
0.073627723,14.078409806064,1.21856076407409,-12.7732335210775,19.0484122064595
0.083627723,14.153409616064,1.10606057407409,-12.7357350510775,19.0720035928283
0.093627723,14.209659234064,0.937310764074086,-12.6982327610775,19.0797820289219
0.103627723,14.134659425064,0.899810384074087,-12.8857365710775,19.1478579159404
0.113627723,14.040909425064,0.731060574074085,-12.9982320010775,19.1477315157606
0.123627723,14.190909997064,0.656060764074086,-12.8482304710775,19.1543563846152
0.133627723,13.909659997064,0.524810384074087,-12.7919865710775,18.9047345288893
0.143627723,14.059659616064,0.449810574074085,-12.8482304710775,19.051335499383
0.153627723,13.947159425064,0.356060574074085,-12.9232350510775,19.0173615243008
0.163627723,13.890909806064,0.187310764074086,-13.0169850510775,19.0377089058142
0.173627723,14.003409997064,0.393560954074086,-13.0544835210775,19.1486271511178
0.183627723,14.322159425064,0.468560764074086,-12.7169820010775,19.1589517198177
0.193627723,14.547159806064,0.337310384074087,-12.4732342810775,19.1654692128581
0.203627723,14.603409425064,0.337310384074087,-12.4544812310775,19.1960268771043
0.213627723,14.922159806064,0.356060574074085,-12.4357320010775,19.4279454089397
0.223627723,14.847159997064,0.337310384074087,-12.5107327610775,19.4182999382726
0.233627723,14.903409616064,0.431060384074087,-12.4169827610775,19.4030639881386
0.243627723,14.959659234064,0.506060194074086,-12.4169827610775,19.4481094764565
0.253627723,14.828409806064,0.187310764074086,-12.2669812310775,19.2456657775853
0.263627723,14.622159616064,0.0373101940740863,-12.3232327610775,19.1225262340499
0.273627723,14.303409234064,0.0748105740740854,-12.3982335210775,18.9290598494027
0.283627723,14.059659616064,0.0185609540740863,-12.4919835210775,18.8075523479124
0.293627723,13.797159806064,-0.0939392359259141,-12.5669842810775,18.6627848193929
0.303627723,13.572159425064,-0.131439615925913,-12.3982335210775,18.3830623747828
0.313627723,13.328409806064,-0.393939425925915,-12.4544812310775,18.2459803508867
0.323627723,13.478409425064,-0.375189235925914,-12.3232327610775,18.2666459229958
0.333627723,13.459659234064,-0.318939615925913,-12.3419820010775,18.2644098971374
0.343627723,13.647159234064,-0.112689425925915,-12.3982335210775,18.4383797691061
0.353627723,13.797159806064,-0.318939615925913,-12.6419812310775,18.7158497172741
0.363627723,13.928409234064,-0.487689425925915,-12.4544812310775,18.6909744931338
0.373627723,14.190909997064,-0.262689045925914,-12.3607312310775,18.8212276073202
0.383627723,14.509659425064,-0.243939805925914,-12.4169827610775,19.0989838512199
0.393627723,14.603409425064,-0.187689235925914,-12.6982327610775,19.3530335952747
0.403627723,14.434659616064,-0.0939392359259141,-12.7357350510775,19.2501213009923
0.413627723,14.397159234064,-0.131439615925913,-12.6607342810775,19.1726279607069
0.423627723,14.059659616064,-0.262689045925914,-12.5294820010775,18.8343025692419
0.433627723,14.172159806064,-0.0564398059259137,-12.4732342810775,18.8794828438428
0.443627723,14.003409997064,0.224810194074086,-12.4544812310775,18.7419351696801
0.453627723,13.947159425064,-0.150189805925914,-12.2857342810775,18.5872289443907
