"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.313627723E0,-1.123125076E1,6.568125000E2,-8.844375610E1,6.628356502E2
3.323627723E0,-1.140000057E1,6.567187500E2,-8.865000153E1,6.627731885E2
3.333627723E0,-1.143750000E1,6.568125000E2,-8.885625458E1,6.628943434E2
3.343627723E0,-1.134375000E1,6.568875122E2,-8.893125153E1,6.629771126E2
3.353627723E0,-1.149375057E1,6.568125000E2,-8.902500153E1,6.629179567E2
3.363627723E0,-1.170000076E1,6.566625366E2,-8.904375458E1,6.627755029E2
3.373627723E0,-1.192500019E1,6.566625366E2,-8.926875305E1,6.628097788E2
3.383627723E0,-1.201875019E1,6.564937744E2,-8.917500305E1,6.626316529E2
3.393627723E0,-1.201875019E1,6.564562988E2,-8.917500305E1,6.625945244E2
3.403627723E0,-1.205625057E1,6.563250122E2,-8.910000610E1,6.624550444E2
3.413627723E0,-1.213125038E1,6.562687988E2,-8.904375458E1,6.623931565E2
3.423627723E0,-1.211250019E1,6.564375000E2,-8.940000153E1,6.626079266E2
3.433627723E0,-1.218750095E1,6.565875244E2,-8.945625305E1,6.627655193E2
3.443627723E0,-1.237500095E1,6.567562866E2,-8.981250000E1,6.629843481E2
3.453627723E0,-1.248750019E1,6.567750244E2,-8.951250458E1,6.629644476E2
3.463627723E0,-1.245000076E1,6.568312988E2,-8.953125000E1,6.630220225E2
3.473627723E0,-1.218750095E1,6.568687744E2,-8.928750610E1,6.630214029E2
3.483627723E0,-1.239375019E1,6.570000000E2,-8.949375153E1,6.631830340E2
3.493627723E0,-1.233750057E1,6.570000000E2,-8.943750000E1,6.631743966E2
3.503627723E0,-1.239375019E1,6.570187988E2,-8.913750458E1,6.631536789E2
3.513627723E0,-1.252500057E1,6.567750244E2,-8.893125153E1,6.628869254E2
3.523627723E0,-1.222500038E1,6.568687744E2,-8.870625305E1,6.629440676E2
3.533627723E0,-1.201875019E1,6.568687744E2,-8.898750305E1,6.629779882E2
3.543627723E0,-1.196250057E1,6.571500244E2,-8.919375610E1,6.632833347E2
3.553627723E0,-1.220625019E1,6.572437744E2,-8.951250458E1,6.634235902E2
3.563627723E0,-1.218750095E1,6.571312866E2,-8.932500458E1,6.632865289E2
3.573627723E0,-1.215000057E1,6.571312866E2,-8.940000153E1,6.632959450E2
3.583627723E0,-1.222500038E1,6.569437866E2,-8.930625153E1,6.630989338E2
3.593627723E0,-1.203750038E1,6.569437866E2,-8.943750000E1,6.631131929E2
3.603627723E0,-1.211250019E1,6.570937500E2,-8.926875305E1,6.632403932E2
3.613627723E0,-1.218750095E1,6.571875000E2,-8.910000610E1,6.633119601E2
3.623627723E0,-1.222500038E1,6.567750244E2,-8.872500610E1,6.628536867E2
3.633627723E0,-1.205625057E1,6.566812744E2,-8.833125305E1,6.627051076E2
3.643627723E0,-1.173750019E1,6.566250000E2,-8.806875610E1,6.626086819E2
3.653627723E0,-1.164375019E1,6.567937622E2,-8.808750153E1,6.627767580E2
3.663627723E0,-1.164375019E1,6.569625244E2,-8.808750153E1,6.629439971E2
3.673627723E0,-1.171875000E1,6.569250488E2,-8.812500000E1,6.629131651E2
3.683627723E0,-1.181250000E1,6.566812744E2,-8.808750153E1,6.626682724E2
3.693627723E0,-1.155000019E1,6.566437988E2,-8.788125610E1,6.625991218E2
3.703627723E0,-1.156875038E1,6.568687744E2,-8.805000305E1,6.628447977E2
3.713627723E0,-1.151250076E1,6.567562866E2,-8.805000305E1,6.627323447E2
3.723627723E0,-1.186875057E1,6.570562744E2,-8.842500305E1,6.630858136E2
3.733627723E0,-1.230000019E1,6.569437866E2,-8.833125305E1,6.629697120E2
3.743627723E0,-1.231875038E1,6.569625244E2,-8.851875305E1,6.630136347E2
3.753627723E0,-1.215000057E1,6.571312866E2,-8.831250000E1,6.631502454E2
3.763627723E0,-1.203750038E1,6.573375244E2,-8.844375610E1,6.633700479E2
3.773627723E0,-1.228125095E1,6.573375244E2,-8.865000153E1,6.634020447E2
3.783627723E0,-1.211250019E1,6.574312744E2,-8.850000000E1,6.634718104E2
3.793627723E0,-1.205625057E1,6.576750488E2,-8.835000610E1,6.636923584E2
3.803627723E0,-1.209375095E1,6.576000366E2,-8.823750305E1,6.636037401E2
3.813627723E0,-1.179375076E1,6.575625000E2,-8.825625610E1,6.635636373E2
3.823627723E0,-1.181250000E1,6.574687500E2,-8.814375305E1,6.634561128E2
3.833627723E0,-1.194375038E1,6.576375122E2,-8.827500153E1,6.636431470E2
3.843627723E0,-1.186875057E1,6.574125366E2,-8.831250000E1,6.634238526E2
3.853627723E0,-1.185000038E1,6.573562622E2,-8.825625610E1,6.633602677E2
3.863627723E0,-1.200000000E1,6.571125488E2,-8.835000610E1,6.631339423E2
3.873627723E0,-1.218750095E1,6.568687744E2,-8.842500305E1,6.629058026E2
3.883627723E0,-1.185000038E1,6.567187500E2,-8.829375458E1,6.627335258E2
3.893627723E0,-1.188750076E1,6.566625366E2,-8.814375305E1,6.626585251E2
3.903627723E0,-1.168125057E1,6.567187500E2,-8.799375153E1,6.626906281E2
3.913627723E0,-1.145625019E1,6.564750366E2,-8.776875305E1,6.624153330E2
3.923627723E0,-1.153125000E1,6.564375000E2,-8.778750610E1,6.623819196E2
3.933627723E0,-1.151250076E1,6.562500000E2,-8.771250153E1,6.621858373E2
3.943627723E0,-1.155000019E1,6.564375000E2,-8.767500305E1,6.623673453E2
3.953627723E0,-1.149375057E1,6.565312500E2,-8.784375000E1,6.624816322E2
3.963627723E0,-1.156875038E1,6.566062622E2,-8.786250305E1,6.625597626E2
3.973627723E0,-1.151250076E1,6.566437988E2,-8.808750153E1,6.626258553E2
3.983627723E0,-1.155000019E1,6.566437988E2,-8.799375153E1,6.626140516E2
3.993627723E0,-1.183125019E1,6.567000122E2,-8.812500000E1,6.626921609E2
4.003627723E0,-1.200000000E1,6.569250488E2,-8.810625458E1,6.629157050E2
4.013627723E0,-1.201875019E1,6.572062988E2,-8.810625458E1,6.631947540E2
4.023627723E0,-1.213125038E1,6.571500244E2,-8.821875000E1,6.631559920E2
4.033627723E0,-1.201875019E1,6.571125488E2,-8.806875610E1,6.630968692E2
4.043627723E0,-1.201875019E1,6.570937500E2,-8.823750305E1,6.631006738E2
4.053627723E0,-1.201875019E1,6.572062988E2,-8.823750305E1,6.632122032E2
4.063627723E0,-1.207500076E1,6.574500122E2,-8.842500305E1,6.634796948E2
4.073627723E0,-1.200000000E1,6.575625000E2,-8.848125458E1,6.635972979E2
4.083627723E0,-1.200000000E1,6.574312744E2,-8.859375000E1,6.634822779E2
4.093627723E0,-1.220625019E1,6.573187866E2,-8.885625458E1,6.634096877E2
4.103627723E0,-1.207500076E1,6.573375244E2,-8.866875458E1,6.634007648E2
4.113627723E0,-1.224375057E1,6.574312744E2,-8.891250610E1,6.635293692E2
4.123627723E0,-1.230000019E1,6.576187744E2,-8.919375610E1,6.637539217E2
4.133627723E0,-1.243125057E1,6.574125366E2,-8.917500305E1,6.635495162E2
4.143627723E0,-1.254375076E1,6.571125488E2,-8.913750458E1,6.632493816E2
4.153627723E0,-1.282500076E1,6.569812622E2,-8.932500458E1,6.631499197E2
4.163627723E0,-1.291875076E1,6.569437866E2,-8.928750610E1,6.631095623E2
4.173627723E0,-1.284375095E1,6.572250366E2,-8.917500305E1,6.633716092E2
4.183627723E0,-1.293750095E1,6.572062988E2,-8.945625305E1,6.633927339E2
4.193627723E0,-1.316250038E1,6.574875488E2,-8.973750305E1,6.637137544E2
4.203627723E0,-1.333125019E1,6.573937988E2,-8.977500153E1,6.636293241E2
4.213627723E0,-1.329375076E1,6.573375244E2,-8.962500000E1,6.635525491E2
4.223627723E0,-1.340625095E1,6.573187866E2,-9.003750610E1,6.635920941E2
4.233627723E0,-1.320000076E1,6.573562622E2,-8.966250610E1,6.635743067E2
4.243627723E0,-1.308750057E1,6.574875488E2,-8.962500000E1,6.636970696E2
4.253627723E0,-1.299375057E1,6.573000488E2,-8.956875610E1,6.635018868E2
4.263627723E0,-1.280625057E1,6.572625122E2,-8.958750153E1,6.634635864E2
4.273627723E0,-1.263750076E1,6.568687744E2,-8.936250305E1,6.630399311E2
4.283627723E0,-1.243125057E1,6.568500366E2,-8.908125305E1,6.629796198E2
4.293627723E0,-1.271250057E1,6.567375488E2,-8.906250000E1,6.628709864E2
4.303627723E0,-1.235625076E1,6.569625244E2,-8.865000153E1,6.630318682E2
4.313627723E0,-1.235625076E1,6.567562866E2,-8.895000458E1,6.628677095E2
4.323627723E0,-1.230000019E1,6.565687866E2,-8.883750153E1,6.626658006E2
4.333627723E0,-1.211250019E1,6.565875244E2,-8.857500458E1,6.626457736E2
4.343627723E0,-1.216875076E1,6.563062744E2,-8.818125153E1,6.623155875E2
4.353627723E0,-1.196250057E1,6.564000244E2,-8.795625305E1,6.623748153E2
4.363627723E0,-1.213125038E1,6.561750488E2,-8.786250305E1,6.621424933E2
4.373627723E0,-1.200000000E1,6.564375000E2,-8.786250305E1,6.624001893E2
4.383627723E0,-1.203750038E1,6.560062866E2,-8.790000153E1,6.619785191E2
4.393627723E0,-1.216875076E1,6.561750488E2,-8.782500458E1,6.621382066E2
4.403627723E0,-1.207500076E1,6.564375000E2,-8.782500458E1,6.623965795E2
4.413627723E0,-1.209375095E1,6.564562988E2,-8.775000000E1,6.624056111E2
4.423627723E0,-1.209375095E1,6.568687744E2,-8.797500610E1,6.628442104E2
4.433627723E0,-1.200000000E1,6.568875122E2,-8.778750610E1,6.628362165E2
4.443627723E0,-1.183125019E1,6.570562744E2,-8.776875305E1,6.629979489E2
4.453627723E0,-1.173750019E1,6.570000000E2,-8.786250305E1,6.629529307E2
4.463627723E0,-1.190625000E1,6.573187866E2,-8.805000305E1,6.632967278E2
4.473627723E0,-1.173750019E1,6.573187866E2,-8.788125610E1,6.632713407E2
4.483627723E0,-1.186875057E1,6.572062988E2,-8.780625153E1,6.631522633E2
4.493627723E0,-1.218750095E1,6.570000000E2,-8.797500610E1,6.629759701E2
4.503627723E0,-1.224375057E1,6.569062500E2,-8.801250458E1,6.628890795E2
4.513627723E0,-1.245000076E1,6.567562866E2,-8.799375153E1,6.627418222E2
4.523627723E0,-1.258125019E1,6.566250000E2,-8.821875000E1,6.626441174E2
4.533627723E0,-1.248750019E1,6.567375488E2,-8.831250000E1,6.627663565E2
4.543627723E0,-1.243125057E1,6.566250000E2,-8.810625458E1,6.626263191E2
4.553627723E0,-1.256250095E1,6.565500488E2,-8.803125000E1,6.625445525E2
4.563627723E0,-1.246875095E1,6.564000244E2,-8.803125000E1,6.623941144E2
4.573627723E0,-1.243125057E1,6.564750366E2,-8.814375305E1,6.624827023E2
4.583627723E0,-1.243125057E1,6.562312622E2,-8.805000305E1,6.622286679E2
4.593627723E0,-1.243125057E1,6.564000244E2,-8.820000458E1,6.624158579E2
4.603627723E0,-1.224375057E1,6.564375000E2,-8.812500000E1,6.624395191E2
4.613627723E0,-1.216875076E1,6.564375000E2,-8.790000153E1,6.624082428E2
4.623627723E0,-1.213125038E1,6.563812866E2,-8.788125610E1,6.623493609E2
4.633627723E0,-1.192500019E1,6.563625488E2,-8.799375153E1,6.623419822E2
4.643627723E0,-1.201875019E1,6.565500488E2,-8.820000458E1,6.625569091E2
4.653627723E0,-1.190625000E1,6.565875244E2,-8.814375305E1,6.625845283E2
4.663627723E0,-1.201875019E1,6.570375366E2,-8.836875153E1,6.630624489E2
4.673627723E0,-1.233750057E1,6.570750122E2,-8.881875610E1,6.631655578E2
4.683627723E0,-1.265625095E1,6.574687500E2,-8.900625610E1,6.635868078E2
4.693627723E0,-1.297500038E1,6.576375122E2,-8.943750000E1,6.638181336E2
4.703627723E0,-1.327500057E1,6.577500000E2,-8.988750458E1,6.639962738E2
4.713627723E0,-1.374375057E1,6.580500488E2,-9.046875000E1,6.643819325E2
4.723627723E0,-1.417500019E1,6.582375488E2,-9.076875305E1,6.646176102E2
4.733627723E0,-1.436250019E1,6.585375366E2,-9.108750153E1,6.649623309E2
4.743627723E0,-1.453125095E1,6.584625244E2,-9.144375610E1,6.649406093E2
4.753627723E0,-1.453125095E1,6.585937500E2,-9.127500153E1,6.650473748E2
4.763627723E0,-1.458750057E1,6.585750122E2,-9.136875153E1,6.650429239E2
4.773627723E0,-1.451250076E1,6.585937500E2,-9.123750305E1,6.650418199E2
4.783627723E0,-1.464375019E1,6.588187866E2,-9.153750610E1,6.653087614E2
4.793627723E0,-1.460625076E1,6.586500244E2,-9.148125458E1,6.651330823E2
4.803627723E0,-1.441875076E1,6.585187988E2,-9.151875305E1,6.650042037E2
4.813627723E0,-1.434375095E1,6.583687744E2,-9.150000000E1,6.648514393E2
4.823627723E0,-1.415625095E1,6.582750244E2,-9.127500153E1,6.647236517E2
4.833627723E0,-1.415625095E1,6.582000122E2,-9.142500305E1,6.646699833E2
4.843627723E0,-1.411875057E1,6.580875244E2,-9.112500000E1,6.645165871E2
4.853627723E0,-1.413750076E1,6.579937744E2,-9.105000305E1,6.644138613E2
4.863627723E0,-1.383750057E1,6.578062744E2,-9.045000458E1,6.641398756E2
4.873627723E0,-1.378125095E1,6.579562988E2,-9.013125610E1,6.642439743E2
4.883627723E0,-1.387500095E1,6.580125122E2,-8.983125305E1,6.642609697E2
4.893627723E0,-1.410000038E1,6.580125122E2,-8.986875153E1,6.642707797E2
4.903627723E0,-1.380000019E1,6.580500488E2,-8.970000458E1,6.642788553E2
4.913627723E0,-1.357500076E1,6.579000244E2,-8.940000153E1,6.640851474E2
4.923627723E0,-1.365000057E1,6.577125244E2,-8.943750000E1,6.639059826E2
4.933627723E0,-1.363125038E1,6.577875366E2,-8.943750000E1,6.639799099E2
4.943627723E0,-1.366875076E1,6.579562988E2,-8.955000305E1,6.641630289E2
4.953627723E0,-1.327500057E1,6.577125244E2,-8.938125610E1,6.638908038E2
4.963627723E0,-1.321875095E1,6.575437622E2,-8.936250305E1,6.637199647E2
4.973627723E0,-1.271250057E1,6.576000366E2,-8.887500000E1,6.637003702E2
4.983627723E0,-1.303125095E1,6.574500122E2,-8.893125153E1,6.635654448E2
4.993627723E0,-1.291875076E1,6.575812988E2,-8.887500000E1,6.636857873E2
5.003627723E0,-1.258125019E1,6.577875366E2,-8.885625458E1,6.638811378E2
5.013627723E0,-1.275000095E1,6.574500122E2,-8.880000305E1,6.635424038E2
5.023627723E0,-1.256250095E1,6.571875000E2,-8.872500610E1,6.632686886E2
5.033627723E0,-1.260000038E1,6.572250366E2,-8.859375000E1,6.632890481E2
5.043627723E0,-1.237500095E1,6.571312866E2,-8.831250000E1,6.631544060E2
5.053627723E0,-1.260000038E1,6.571125488E2,-8.865000153E1,6.631851058E2
5.063627723E0,-1.256250095E1,6.571125488E2,-8.855625153E1,6.631718691E2
5.073627723E0,-1.260000038E1,6.570937500E2,-8.851875305E1,6.631489470E2
5.083627723E0,-1.267500019E1,6.569625244E2,-8.840625000E1,6.630053387E2
5.093627723E0,-1.235625076E1,6.571312866E2,-8.812500000E1,6.631291129E2
5.103627723E0,-1.258125019E1,6.572250366E2,-8.788125610E1,6.631939021E2
5.113627723E0,-1.260000038E1,6.571125488E2,-8.793750000E1,6.630902395E2
5.123627723E0,-1.265625095E1,6.571125488E2,-8.797500610E1,6.630962858E2
5.133627723E0,-1.250625038E1,6.570375366E2,-8.790000153E1,6.630091561E2
5.143627723E0,-1.261875057E1,6.570187988E2,-8.793750000E1,6.629976914E2
5.153627723E0,-1.263750076E1,6.570562744E2,-8.786250305E1,6.630252436E2
5.163627723E0,-1.276875019E1,6.570937500E2,-8.790000153E1,6.630698663E2
5.173627723E0,-1.280625057E1,6.569812622E2,-8.818125153E1,6.629964646E2
5.183627723E0,-1.278750038E1,6.567750244E2,-8.838750458E1,6.628192090E2
5.193627723E0,-1.288125038E1,6.569250488E2,-8.848125458E1,6.629821859E2
5.203627723E0,-1.297500038E1,6.568312988E2,-8.836875153E1,6.628761136E2
5.213627723E0,-1.291875076E1,6.570000000E2,-8.805000305E1,6.629997716E2
5.223627723E0,-1.288125038E1,6.570375366E2,-8.791875458E1,6.630188222E2
5.233627723E0,-1.293750095E1,6.568687744E2,-8.801250458E1,6.628651195E2
5.243627723E0,-1.278750038E1,6.566812744E2,-8.805000305E1,6.626813860E2
5.253627723E0,-1.278750038E1,6.566812744E2,-8.793750000E1,6.626664472E2
5.263627723E0,-1.263750076E1,6.568500366E2,-8.790000153E1,6.628258348E2
5.273627723E0,-1.263750076E1,6.567937622E2,-8.776875305E1,6.627526737E2
5.283627723E0,-1.252500057E1,6.567000122E2,-8.778750610E1,6.626601149E2
5.293627723E0,-1.276875019E1,6.564000244E2,-8.810625458E1,6.624098015E2
5.303627723E0,-1.276875019E1,6.564187622E2,-8.808750153E1,6.624258753E2
5.313627723E0,-1.275000095E1,6.565687866E2,-8.801250458E1,6.625642120E2
5.323627723E0,-1.291875076E1,6.565500488E2,-8.791875458E1,6.625364655E2
5.333627723E0,-1.291875076E1,6.564750366E2,-8.788125610E1,6.624571556E2
5.343627723E0,-1.290000057E1,6.564000244E2,-8.763750458E1,6.623501599E2
5.353627723E0,-1.290000057E1,6.564187622E2,-8.773125458E1,6.623811398E2
5.363627723E0,-1.301250076E1,6.563625488E2,-8.788125610E1,6.623475189E2
5.373627723E0,-1.291875076E1,6.564750366E2,-8.780625153E1,6.624472097E2
5.383627723E0,-1.276875019E1,6.565500488E2,-8.788125610E1,6.625285826E2
5.393627723E0,-1.260000038E1,6.563812866E2,-8.788125610E1,6.623581121E2
5.403627723E0,-1.275000095E1,6.562875366E2,-8.806875610E1,6.622929858E2
5.413627723E0,-1.271250057E1,6.564000244E2,-8.814375305E1,6.624137083E2
5.423627723E0,-1.288125038E1,6.563625488E2,-8.848125458E1,6.624248293E2
5.433627723E0,-1.299375057E1,6.564375000E2,-8.850000000E1,6.625037954E2
5.443627723E0,-1.275000095E1,6.568500366E2,-8.851875305E1,6.629103279E2
5.453627723E0,-1.275000095E1,6.567750244E2,-8.829375458E1,6.628059915E2
5.463627723E0,-1.260000038E1,6.568875122E2,-8.821875000E1,6.629046022E2
5.473627723E0,-1.271250057E1,6.570562744E2,-8.821875000E1,6.630739802E2
5.483627723E0,-1.252500057E1,6.574125366E2,-8.806875610E1,6.634035158E2
5.493627723E0,-1.261875057E1,6.576750488E2,-8.816250610E1,6.636778814E2
5.503627723E0,-1.263750076E1,6.579562988E2,-8.782500458E1,6.639122148E2
5.513627723E0,-1.231875038E1,6.578437500E2,-8.791875458E1,6.638070943E2
5.523627723E0,-1.239375019E1,6.576375122E2,-8.771250153E1,6.635768120E2
5.533627723E0,-1.252500057E1,6.577875366E2,-8.808750153E1,6.637776186E2
5.543627723E0,-1.278750038E1,6.578812866E2,-8.820000458E1,6.638904641E2
5.553627723E0,-1.288125038E1,6.578062744E2,-8.840625000E1,6.638453783E2
5.563627723E0,-1.284375095E1,6.575625000E2,-8.835000610E1,6.635956050E2
5.573627723E0,-1.273125076E1,6.572437744E2,-8.827500153E1,6.632676229E2
5.583627723E0,-1.267500019E1,6.570937500E2,-8.846250153E1,6.631428700E2
5.593627723E0,-1.273125076E1,6.573750000E2,-8.816250610E1,6.633826971E2
5.603627723E0,-1.295625019E1,6.574500122E2,-8.833125305E1,6.634838304E2
5.613627723E0,-1.291875076E1,6.572625122E2,-8.827500153E1,6.632898160E2
5.623627723E0,-1.295625019E1,6.570000000E2,-8.805000305E1,6.630005034E2
5.633627723E0,-1.320000076E1,6.567750244E2,-8.784375000E1,6.627550054E2
5.643627723E0,-1.318125057E1,6.568875122E2,-8.788125610E1,6.628710766E2
5.653627723E0,-1.346250057E1,6.569250488E2,-8.806875610E1,6.629388090E2
5.663627723E0,-1.335000038E1,6.569625244E2,-8.799375153E1,6.629637104E2
5.673627723E0,-1.342500019E1,6.567187500E2,-8.810625458E1,6.627386056E2
5.683627723E0,-1.325625038E1,6.570000000E2,-8.810625458E1,6.630139065E2
5.693627723E0,-1.310625076E1,6.570000000E2,-8.806875610E1,6.630059424E2
5.703627723E0,-1.318125057E1,6.568687744E2,-8.823750305E1,6.628998334E2
5.713627723E0,-1.290000057E1,6.569812622E2,-8.814375305E1,6.629932957E2
5.723627723E0,-1.291875076E1,6.567750244E2,-8.821875000E1,6.627992718E2
5.733627723E0,-1.282500076E1,6.566625366E2,-8.782500458E1,6.626336839E2
5.743627723E0,-1.299375057E1,6.566437988E2,-8.758125305E1,6.625861393E2
5.753627723E0,-1.318125057E1,6.567000122E2,-8.776875305E1,6.626703595E2
5.763627723E0,-1.301250076E1,6.564187622E2,-8.773125458E1,6.623833404E2
5.773627723E0,-1.305000019E1,6.566625366E2,-8.782500458E1,6.626380769E2
5.783627723E0,-1.282500076E1,6.567187500E2,-8.773125458E1,6.626769728E2
5.793627723E0,-1.275000095E1,6.569812622E2,-8.786250305E1,6.629530608E2
5.803627723E0,-1.269375038E1,6.570562744E2,-8.784375000E1,6.630238333E2
5.813627723E0,-1.243125057E1,6.571687622E2,-8.795625305E1,6.631452484E2
5.823627723E0,-1.230000019E1,6.570562744E2,-8.808750153E1,6.630487506E2
5.833627723E0,-1.235625076E1,6.569437866E2,-8.795625305E1,6.629208989E2
5.843627723E0,-1.260000038E1,6.569437866E2,-8.788125610E1,6.629155406E2
5.853627723E0,-1.239375019E1,6.566812744E2,-8.745000458E1,6.625944495E2
5.863627723E0,-1.250625038E1,6.566812744E2,-8.733750153E1,6.625817245E2
5.873627723E0,-1.250625038E1,6.565125122E2,-8.731875610E1,6.624119943E2
5.883627723E0,-1.246875095E1,6.565500488E2,-8.726250458E1,6.624410774E2
5.893627723E0,-1.250625038E1,6.566062622E2,-8.724375153E1,6.624950279E2
5.903627723E0,-1.252500057E1,6.564750366E2,-8.722500610E1,6.623628545E2
5.913627723E0,-1.237500095E1,6.564375000E2,-8.690625000E1,6.622809286E2
5.923627723E0,-1.231875038E1,6.563062744E2,-8.686875153E1,6.621448916E2
5.933627723E0,-1.258125019E1,6.561937866E2,-8.724375153E1,6.620876420E2
5.943627723E0,-1.246875095E1,6.563062744E2,-8.746875000E1,6.622266816E2
5.953627723E0,-1.254375076E1,6.562687988E2,-8.726250458E1,6.621637461E2
5.963627723E0,-1.282500076E1,6.562312622E2,-8.718750000E1,6.621220509E2
5.973627723E0,-1.291875076E1,6.560625000E2,-8.730000305E1,6.619714409E2
5.983627723E0,-1.295625019E1,6.557812500E2,-8.737500000E1,6.617033345E2
5.993627723E0,-1.284375095E1,6.558750000E2,-8.776875305E1,6.618461540E2
6.003627723E0,-1.276875019E1,6.559875488E2,-8.795625305E1,6.619811233E2
6.013627723E0,-1.261875057E1,6.562875366E2,-8.778750610E1,6.622531312E2
6.023627723E0,-1.256250095E1,6.563437500E2,-8.754375458E1,6.622755043E2
6.033627723E0,-1.252500057E1,6.564750366E2,-8.775000000E1,6.624321941E2
6.043627723E0,-1.218750095E1,6.566437988E2,-8.780625153E1,6.626005973E2
6.053627723E0,-1.201875019E1,6.567750244E2,-8.767500305E1,6.627101849E2
6.063627723E0,-1.198125076E1,6.575062866E2,-8.806875610E1,6.634863775E2
6.073627723E0,-1.200000000E1,6.574687500E2,-8.814375305E1,6.634594776E2
6.083627723E0,-1.216875076E1,6.575625000E2,-8.808750153E1,6.635479846E2
6.093627723E0,-1.220625019E1,6.573750000E2,-8.795625305E1,6.633454497E2
6.103627723E0,-1.218750095E1,6.571875000E2,-8.801250458E1,6.631667560E2
6.113627723E0,-1.209375095E1,6.570000000E2,-8.797500610E1,6.629742533E2
6.123627723E0,-1.222500038E1,6.568125000E2,-8.778750610E1,6.627659896E2
6.133627723E0,-1.239375019E1,6.568687744E2,-8.767500305E1,6.628100014E2
6.143627723E0,-1.237500095E1,6.564187622E2,-8.728125000E1,6.623116703E2
6.153627723E0,-1.228125095E1,6.564375000E2,-8.709375000E1,6.623038138E2
6.163627723E0,-1.203750038E1,6.564375000E2,-8.705625153E1,6.622944087E2
6.173627723E0,-1.203750038E1,6.564375000E2,-8.722500610E1,6.623166120E2
6.183627723E0,-1.216875076E1,6.567187500E2,-8.752500153E1,6.626373224E2
6.193627723E0,-1.235625076E1,6.566625366E2,-8.739375305E1,6.625677565E2
6.203627723E0,-1.216875076E1,6.567937622E2,-8.752500153E1,6.627116646E2
6.213627723E0,-1.203750038E1,6.566625366E2,-8.769375610E1,6.626015268E2
6.223627723E0,-1.205625057E1,6.568125000E2,-8.776875305E1,6.627604147E2
6.233627723E0,-1.228125095E1,6.570562744E2,-8.780625153E1,6.630110970E2
6.243627723E0,-1.233750057E1,6.570562744E2,-8.776875305E1,6.630071762E2
6.253627723E0,-1.241250038E1,6.568687744E2,-8.765625000E1,6.628078720E2
6.263627723E0,-1.239375019E1,6.567000122E2,-8.739375305E1,6.626055985E2
6.273627723E0,-1.256250095E1,6.567750244E2,-8.760000610E1,6.627103517E2
6.283627723E0,-1.275000095E1,6.566812744E2,-8.773125458E1,6.626383868E2
6.293627723E0,-1.280625057E1,6.565500488E2,-8.761875153E1,6.624945376E2
6.303627723E0,-1.297500038E1,6.564750366E2,-8.746875000E1,6.624036583E2
6.313627723E0,-1.284375095E1,6.561562500E2,-8.743125153E1,6.620802142E2
6.323627723E0,-1.286250019E1,6.561000366E2,-8.750625610E1,6.620347777E2
6.333627723E0,-1.265625095E1,6.564937744E2,-8.767500305E1,6.624433279E2
6.343627723E0,-1.276875019E1,6.564000244E2,-8.788125610E1,6.623799123E2
6.353627723E0,-1.256250095E1,6.563625488E2,-8.803125000E1,6.623587494E2
6.363627723E0,-1.254375076E1,6.564375000E2,-8.805000305E1,6.624351592E2
6.373627723E0,-1.260000038E1,6.567562866E2,-8.820000458E1,6.627720731E2
6.383627723E0,-1.258125019E1,6.567750244E2,-8.821875000E1,6.627927794E2
6.393627723E0,-1.252500057E1,6.567375488E2,-8.816250610E1,6.627470944E2
6.403627723E0,-1.273125076E1,6.567000122E2,-8.797500610E1,6.626889108E2
6.413627723E0,-1.291875076E1,6.565875244E2,-8.784375000E1,6.625636541E2
6.423627723E0,-1.290000057E1,6.565687866E2,-8.784375000E1,6.625447200E2
6.433627723E0,-1.290000057E1,6.568687744E2,-8.776875305E1,6.628320683E2
6.443627723E0,-1.286250019E1,6.568312988E2,-8.784375000E1,6.628041366E2
6.453627723E0,-1.286250019E1,6.567937622E2,-8.775000000E1,6.627545190E2
6.463627723E0,-1.267500019E1,6.569062500E2,-8.791875458E1,6.628847444E2
6.473627723E0,-1.271250057E1,6.570000000E2,-8.795625305E1,6.629833408E2
6.483627723E0,-1.275000095E1,6.570375366E2,-8.831250000E1,6.630686124E2
6.493627723E0,-1.260000038E1,6.570937500E2,-8.835000610E1,6.631264434E2
6.503627723E0,-1.256250095E1,6.573000488E2,-8.833125305E1,6.633276573E2
6.513627723E0,-1.245000076E1,6.571687622E2,-8.820000458E1,6.631779741E2
6.523627723E0,-1.241250038E1,6.572625122E2,-8.778750610E1,6.632154449E2
6.533627723E0,-1.248750019E1,6.572250366E2,-8.776875305E1,6.631772315E2
6.543627723E0,-1.258125019E1,6.571875000E2,-8.767500305E1,6.631294023E2
6.553627723E0,-1.263750076E1,6.572625122E2,-8.761875153E1,6.631973779E2
6.563627723E0,-1.235625076E1,6.572625122E2,-8.743125153E1,6.631673323E2
6.573627723E0,-1.250625038E1,6.572625122E2,-8.761875153E1,6.631948898E2
6.583627723E0,-1.224375057E1,6.574875488E2,-8.748750305E1,6.633956960E2
6.593627723E0,-1.216875076E1,6.574500122E2,-8.743125153E1,6.633496972E2
6.603627723E0,-1.215000057E1,6.572437744E2,-8.741250610E1,6.631424792E2
6.613627723E0,-1.186875057E1,6.570375366E2,-8.746875000E1,6.629404000E2
